492	492	4	Margarine, stick, corn and canola, FLEISCHMANN	Margarine
497	497	4	Margarine, stick, unspecified vegetable oils, CHEF MASTER	Margarine
501	501	4	Margarine, tub, soya, GOLDEN GATE	Margarine
505	505	4	Margarine, tub, canola, LAKELAND	Margarine
506	506	4	Margarine, tub, olive, FLEISCHMANN	Margarine
523	523	4	Shortening, industrial, for frying (liquid), soybean	Shortening
524	524	4	Salad dressing, russian, commercial, regular	Salad dressing
525	525	4	Salad dressing, russian, commercial, low calorie	Salad dressing
526	526	4	Salad dressing, thousand island, commercial, regular	Salad dressing
527	527	4	Salad dressing, mayonnaise type, commercial, regular	Salad dressing
528	528	4	Salad dressing, french, commercial, low calorie	Salad dressing
529	529	4	Salad dressing, italian, commercial, low Calorie	Salad dressing
530	530	4	Salad dressing, thousand island, commercial, low calorie	Salad dressing
531	531	4	Salad dressing, mayonnaise, commercial, regular	Salad dressing
532	532	4	Salad dressing, italian, commercial, regular	Salad dressing
533	533	4	Salad dressing, french, commercial, regular	Salad dressing
534	534	4	Salad dressing, blue cheese, commercial, regular	Salad dressing
535	535	4	Animal fat, native, seal oil	Miscellaneous
539	539	4	Shortening, household, unspecified vegetable and animal oils	Shortening
540	540	4	Shortening, industrial, for frying (liquid), canola	Shortening
541	541	4	Shortening, industrial, for frying (solid), canola	Shortening
542	542	4	Shortening, industrial, for frying (solid), soybean	Shortening
543	543	4	Shortening, industrial, for baking (cake), canola	Shortening
544	544	4	Shortening, industrial, for baking (cake), soybean	Shortening
545	545	4	Shortening, industrial, for baking (pastry), canola	Shortening
546	546	4	Shortening, industrial, for baking (pastry), soybean	Shortening
547	547	4	Shortening, industrial, all purpose, soy and palm	Shortening
548	548	4	Shortening, industrial, all purpose, canola and palm	Shortening
549	549	4	Spread, 50% butter / 50% margarine	Spread
550	550	4	Spread, 20% butter / 80% margarine	Spread
552	552	4	Shortening, household, unspecified vegetable oil	Shortening
555	555	5	Chicken, broiler, meat, skin, giblets and neck, raw	Miscellaneous
556	556	5	Chicken, broiler, meat, skin, giblets and neck, batter dipped, fried	Miscellaneous
557	557	5	Chicken, broiler, meat, skin, giblets and neck, flour coated, fried	Miscellaneous
558	558	5	Chicken, broiler, meat, skin, giblets and neck, roasted	Miscellaneous
559	559	5	Chicken, broiler, meat, skin, giblets and neck, stewed	Miscellaneous
560	560	5	Chicken, broiler, meat and skin, raw	Miscellaneous
561	561	5	Chicken, broiler, meat and skin, batter dipped, fried	Miscellaneous
562	562	5	Chicken, broiler, meat and skin, flour coated, fried	Miscellaneous
563	563	5	Chicken, broiler, meat and skin, roasted	Miscellaneous
564	564	5	Chicken, broiler, meat and skin, stewed	Miscellaneous
565	565	5	Chicken, broiler, meat only, raw	Miscellaneous
566	566	5	Chicken, broiler, meat only, fried	Miscellaneous
567	567	5	Chicken, broiler, meat only, roasted	Miscellaneous
568	568	5	Chicken, broiler, meat only, stewed	Miscellaneous
569	569	5	Chicken, broiler, skin only, batter dipped, fried	Miscellaneous
570	570	5	Chicken, broiler, skin only, flour coated, fried	Miscellaneous
571	571	5	Chicken, broiler, giblets, raw	Miscellaneous
572	572	5	Chicken, broiler, giblets, flour coated, fried	Miscellaneous
573	573	5	Chicken, broiler, giblets, simmered	Miscellaneous
574	574	5	Chicken, broiler, gizzard, raw	Miscellaneous
575	575	5	Chicken, broiler, gizzard, simmered	Miscellaneous
576	576	5	Chicken, broiler, heart, raw	Miscellaneous
577	577	5	Chicken, broiler, heart, simmered	Miscellaneous
578	578	5	Chicken, broiler, liver, raw	Miscellaneous
